transaction_id,user_id,created_at,type,status,method,channel,provider,amount,currency,processing_time_min,reject_reason
1444,6148,2025-12-01 22:03:43,deposit,approved,pix,chat,ProviderC,236.13,BRL,9,
1445,4998,2025-12-02 06:21:22,withdraw,approved,pix,crm,ProviderC,1925.64,BRL,93,
1446,8296,2025-11-25 14:41:37,deposit,approved,pix,app,ProviderB,452.05,BRL,4,
1447,3761,2025-11-29 18:28:27,deposit,approved,pix,chat,ProviderC,1424.91,BRL,17,
1448,3601,2025-12-02 15:40:37,withdraw,approved,bank_transfer,crm,ProviderA,1123.01,BRL,671,
1449,5563,2025-11-08 03:04:56,deposit,approved,pix,app,ProviderB,569.59,BRL,7,
1450,3882,2025-10-02 13:13:52,deposit,approved,pix,crm,ProviderB,304.73,BRL,14,
1451,5408,2025-10-27 12:34:44,deposit,approved,pix,crm,ProviderA,780.73,BRL,6,
1452,5024,2025-11-30 05:21:36,deposit,approved,pix,chat,ProviderA,982.39,BRL,10,
1453,3211,2025-09-23 14:34:17,deposit,approved,card,app,ProviderA,633.55,BRL,14,
1454,8453,2025-11-29 21:15:08,withdraw,approved,pix,chat,ProviderA,1825.06,BRL,126,
1455,5705,2025-09-27 19:01:40,withdraw,approved,pix,crm,ProviderC,302.3,BRL,815,
1456,7638,2025-12-07 00:19:19,deposit,approved,pix,email,ProviderB,1354.98,BRL,16,
1457,7021,2025-12-25 14:54:50,deposit,approved,pix,crm,ProviderB,191.99,BRL,5,
1458,4531,2025-12-01 03:13:48,deposit,approved,pix,crm,ProviderA,82.29,BRL,19,
1459,3331,2025-10-16 17:44:39,withdraw,approved,pix,chat,ProviderB,2118.82,BRL,216,
1460,8590,2025-12-19 03:21:46,deposit,approved,pix,chat,ProviderA,963.6,BRL,36,
1461,7333,2025-10-09 06:02:25,withdraw,pending,pix,app,ProviderA,917.49,BRL,942,
1462,2110,2025-12-28 02:43:43,deposit,approved,pix,app,ProviderC,704.81,BRL,7,
1463,1981,2025-10-09 06:07:25,deposit,approved,pix,email,ProviderC,212.48,BRL,7,
1464,6350,2025-12-06 22:03:19,deposit,approved,pix,email,ProviderC,421.56,BRL,3,
1465,3512,2025-12-23 06:00:43,withdraw,pending,pix,crm,ProviderC,1339.03,BRL,342,
1466,2526,2025-11-10 10:49:20,withdraw,approved,bank_transfer,chat,ProviderA,500.02,BRL,255,
1467,7841,2025-09-21 22:28:39,deposit,approved,pix,chat,ProviderB,1583.18,BRL,30,
1468,5350,2025-10-30 11:33:37,withdraw,approved,pix,crm,ProviderA,45.48,BRL,797,
1469,8530,2025-10-21 17:47:20,withdraw,denied,pix,crm,ProviderB,3666.46,BRL,311,Falha no provedor
1470,6349,2025-11-08 16:46:28,withdraw,approved,pix,email,ProviderC,1836.93,BRL,637,
1471,5459,2025-11-06 05:11:01,withdraw,approved,pix,app,ProviderB,721.65,BRL,464,
1472,3424,2026-01-12 11:30:26,deposit,approved,card,crm,ProviderA,382.11,BRL,28,
1473,7760,2025-10-19 08:15:14,deposit,approved,pix,email,ProviderB,1474.02,BRL,13,
1474,6143,2025-10-21 03:04:10,deposit,denied,bank_transfer,crm,ProviderB,812.48,BRL,4,Suspeita de fraude
1475,4861,2025-09-25 12:36:15,deposit,approved,pix,email,ProviderB,421.25,BRL,43,
1476,6506,2025-11-04 05:43:01,deposit,approved,pix,chat,ProviderB,366.15,BRL,10,
1477,9071,2025-10-05 13:36:44,deposit,approved,pix,app,ProviderC,1126.8,BRL,34,
1478,7009,2025-09-19 23:44:46,withdraw,approved,pix,email,ProviderC,1463.25,BRL,1041,
1479,2637,2025-10-06 13:53:33,withdraw,approved,bank_transfer,email,ProviderA,235.19,BRL,541,
1480,2761,2025-10-26 21:57:36,withdraw,approved,bank_transfer,app,ProviderC,2768.77,BRL,268,
1481,3578,2025-11-13 19:37:40,withdraw,approved,pix,email,ProviderA,486.02,BRL,677,
1482,8744,2025-11-13 16:08:34,deposit,approved,card,chat,ProviderC,93.74,BRL,11,
1483,6351,2025-12-06 11:15:09,deposit,approved,bank_transfer,email,ProviderC,524.37,BRL,14,
1484,8355,2025-09-30 23:48:17,deposit,approved,pix,crm,ProviderB,758.0,BRL,22,
1485,3008,2026-01-10 01:36:51,withdraw,pending,pix,app,ProviderC,757.9,BRL,638,
1486,3564,2025-10-30 07:37:36,withdraw,approved,pix,email,ProviderA,3428.43,BRL,313,
1487,7512,2025-11-07 13:16:19,withdraw,denied,bank_transfer,app,ProviderA,1200.0,BRL,924,Suspeita de fraude
1488,1121,2025-12-10 14:18:18,withdraw,denied,bank_transfer,chat,ProviderB,2157.39,BRL,167,Dados divergentes
1489,9401,2025-11-23 13:09:50,deposit,approved,card,chat,ProviderA,214.82,BRL,36,
1490,6524,2025-09-21 09:00:40,deposit,approved,pix,email,ProviderC,825.91,BRL,14,
1491,9697,2025-11-23 03:39:52,deposit,approved,card,email,ProviderC,906.45,BRL,16,
1492,9827,2025-09-27 05:45:13,deposit,pending,pix,email,ProviderB,572.02,BRL,14,
1493,7836,2026-01-12 00:27:01,deposit,denied,card,app,ProviderC,818.77,BRL,32,Limite excedido
1494,4759,2026-01-12 07:46:58,withdraw,approved,pix,crm,ProviderB,712.54,BRL,537,
1495,4915,2025-11-03 02:15:55,deposit,approved,bank_transfer,app,ProviderA,104.21,BRL,13,
1496,1838,2026-01-03 17:06:27,deposit,approved,pix,email,ProviderC,1525.89,BRL,17,
1497,3903,2025-11-04 04:25:18,withdraw,approved,pix,email,ProviderC,3673.64,BRL,195,
1498,5230,2025-11-06 06:34:50,deposit,approved,pix,chat,ProviderB,1552.94,BRL,9,
1499,5731,2025-12-11 09:25:01,deposit,approved,pix,crm,ProviderC,274.41,BRL,16,
1500,4924,2025-10-19 19:01:16,deposit,approved,card,crm,ProviderB,1311.3,BRL,24,
1501,9368,2025-12-16 05:11:24,deposit,approved,pix,app,ProviderB,425.7,BRL,20,
1502,9934,2025-10-07 10:54:36,deposit,denied,pix,chat,ProviderA,444.48,BRL,23,Limite excedido
1503,8842,2025-11-25 00:19:33,deposit,pending,card,chat,ProviderB,227.62,BRL,24,
1504,4479,2025-12-04 04:11:12,deposit,approved,pix,app,ProviderB,1119.27,BRL,19,
1505,8501,2025-11-02 14:45:21,withdraw,approved,bank_transfer,app,ProviderA,3021.46,BRL,607,
1506,6549,2025-10-26 02:32:15,deposit,approved,pix,email,ProviderB,38.54,BRL,28,
1507,3224,2025-10-08 05:18:20,deposit,approved,pix,crm,ProviderC,768.54,BRL,16,
1508,6112,2025-09-25 21:23:13,deposit,approved,pix,chat,ProviderA,1105.53,BRL,13,
1509,7219,2025-11-16 21:04:34,deposit,pending,crypto,email,ProviderB,880.2,BRL,9,
1510,7666,2025-11-29 05:22:51,withdraw,approved,pix,email,ProviderB,322.58,BRL,1249,
1511,6939,2025-10-16 06:27:52,withdraw,approved,pix,crm,ProviderB,3726.23,BRL,1218,
1512,4793,2025-10-25 01:05:05,withdraw,approved,pix,crm,ProviderC,1834.56,BRL,285,
1513,5874,2026-01-04 04:14:54,withdraw,approved,bank_transfer,email,ProviderA,3762.01,BRL,365,
1514,3242,2025-12-10 04:09:30,withdraw,approved,pix,crm,ProviderC,367.95,BRL,1125,
1515,9879,2025-12-21 04:53:35,deposit,approved,card,app,ProviderC,106.48,BRL,6,
1516,1275,2025-10-22 06:43:32,deposit,approved,bank_transfer,crm,ProviderA,253.98,BRL,23,
1517,4072,2025-12-27 13:19:14,withdraw,approved,pix,email,ProviderB,756.04,BRL,224,
1518,3231,2025-12-04 00:17:08,deposit,approved,pix,email,ProviderC,261.86,BRL,18,
1519,5177,2026-01-17 06:34:49,deposit,approved,pix,app,ProviderA,1266.37,BRL,15,
1520,5076,2025-11-07 16:47:13,deposit,approved,pix,crm,ProviderA,925.33,BRL,3,
1521,1046,2025-12-05 05:32:30,withdraw,approved,pix,crm,ProviderC,471.23,BRL,699,
1522,7041,2025-11-24 20:51:27,deposit,approved,pix,crm,ProviderC,276.84,BRL,12,
1523,6786,2025-10-28 17:18:18,deposit,approved,pix,app,ProviderC,1270.51,BRL,20,
1524,8595,2025-11-11 18:28:24,deposit,approved,pix,app,ProviderA,549.27,BRL,25,
1525,5643,2025-10-29 03:58:53,deposit,approved,card,chat,ProviderA,518.59,BRL,13,
1526,4675,2025-12-31 10:05:53,withdraw,approved,pix,email,ProviderB,297.83,BRL,663,
1527,1280,2025-11-10 22:37:48,withdraw,denied,pix,chat,ProviderA,543.62,BRL,610,Suspeita de fraude
1528,9462,2025-11-30 14:13:51,deposit,approved,pix,email,ProviderA,662.77,BRL,23,
1529,9682,2025-10-10 09:13:49,deposit,denied,pix,chat,ProviderA,315.15,BRL,19,Limite excedido
1530,6591,2025-11-22 03:42:17,withdraw,approved,bank_transfer,app,ProviderA,2659.85,BRL,189,
1531,7585,2025-12-11 01:57:26,withdraw,approved,bank_transfer,chat,ProviderC,791.24,BRL,1163,
1532,1750,2025-12-20 05:01:12,deposit,approved,card,email,ProviderA,814.94,BRL,11,
1533,2690,2025-12-12 05:48:01,deposit,approved,pix,crm,ProviderB,1601.26,BRL,6,
1534,9987,2025-12-08 15:45:18,deposit,approved,card,crm,ProviderC,681.01,BRL,5,
1535,2970,2025-10-08 09:24:05,deposit,pending,pix,app,ProviderB,99.53,BRL,19,
1536,9796,2025-11-04 13:09:54,deposit,approved,pix,email,ProviderA,794.83,BRL,34,
1537,9020,2025-11-12 09:18:44,deposit,approved,pix,crm,ProviderB,689.68,BRL,7,
1538,1001,2025-12-26 09:25:59,deposit,approved,bank_transfer,email,ProviderB,750.79,BRL,11,
1539,5509,2025-10-21 11:41:09,deposit,approved,pix,crm,ProviderA,86.74,BRL,27,
1540,8550,2025-10-27 14:46:27,withdraw,approved,pix,email,ProviderC,2978.68,BRL,407,
1541,8074,2025-10-29 05:29:24,deposit,approved,card,email,ProviderA,460.68,BRL,4,
1542,2778,2025-10-22 20:41:05,deposit,approved,pix,app,ProviderA,470.3,BRL,6,
1543,9523,2025-12-12 23:29:15,deposit,approved,card,email,ProviderC,301.91,BRL,30,
1544,8357,2025-10-20 03:32:34,withdraw,approved,pix,chat,ProviderB,2987.46,BRL,571,
1545,4215,2026-01-15 07:29:40,deposit,approved,card,crm,ProviderC,285.35,BRL,11,
1546,4764,2026-01-10 11:33:03,withdraw,approved,card,crm,ProviderA,425.46,BRL,489,
1547,9486,2026-01-10 08:06:05,deposit,approved,card,crm,ProviderA,962.8,BRL,30,
1548,4956,2025-12-27 07:24:32,withdraw,approved,pix,crm,ProviderC,3169.2,BRL,107,
1549,8007,2025-11-23 01:36:16,deposit,approved,card,crm,ProviderA,700.91,BRL,28,
1550,7916,2025-10-06 22:34:27,withdraw,approved,pix,crm,ProviderC,1623.2,BRL,502,
1551,1188,2025-11-12 05:43:21,deposit,approved,pix,crm,ProviderC,1835.33,BRL,25,
1552,2353,2025-09-25 11:26:53,withdraw,approved,pix,crm,ProviderA,344.18,BRL,437,
1553,3453,2026-01-02 06:05:13,withdraw,pending,pix,crm,ProviderC,2112.57,BRL,286,
1554,3609,2025-12-26 10:55:21,withdraw,approved,bank_transfer,email,ProviderC,2104.63,BRL,837,
1555,5734,2025-12-29 23:45:01,deposit,approved,pix,chat,ProviderB,1420.55,BRL,25,
1556,1045,2025-12-27 01:28:47,deposit,approved,pix,crm,ProviderB,545.72,BRL,30,
1557,7638,2025-10-06 19:20:15,withdraw,approved,pix,chat,ProviderB,1113.55,BRL,136,
1558,6999,2025-12-27 22:37:57,withdraw,approved,pix,crm,ProviderC,726.2,BRL,172,
1559,7663,2026-01-04 21:03:26,withdraw,approved,pix,crm,ProviderC,2400.29,BRL,371,
1560,3060,2025-09-22 21:13:06,deposit,approved,card,chat,ProviderA,1077.17,BRL,9,
1561,5286,2025-11-07 16:13:21,withdraw,approved,pix,crm,ProviderC,3023.77,BRL,241,
1562,7194,2025-12-20 13:20:58,deposit,approved,bank_transfer,chat,ProviderC,630.18,BRL,7,
1563,5835,2025-11-05 14:52:45,deposit,approved,pix,app,ProviderC,221.85,BRL,15,
1564,7033,2025-10-20 09:06:54,deposit,approved,card,chat,ProviderB,77.33,BRL,28,
1565,5777,2025-11-07 11:43:28,deposit,denied,card,app,ProviderB,146.95,BRL,19,Documento ilegivel
1566,6569,2025-09-27 19:14:26,withdraw,approved,bank_transfer,email,ProviderA,613.52,BRL,184,
1567,5761,2025-12-19 19:35:41,withdraw,approved,pix,email,ProviderC,1161.95,BRL,1161,
1568,5512,2025-10-10 17:50:00,withdraw,approved,pix,chat,ProviderB,1134.62,BRL,1209,
1569,5773,2025-11-24 14:12:10,withdraw,approved,card,crm,ProviderA,227.36,BRL,1037,
1570,7467,2025-12-30 18:20:49,deposit,approved,pix,crm,ProviderA,333.56,BRL,26,
1571,9919,2026-01-14 01:32:48,deposit,approved,pix,crm,ProviderA,571.75,BRL,38,
1572,4698,2025-10-28 00:43:11,withdraw,approved,pix,email,ProviderA,1535.47,BRL,367,
1573,7378,2026-01-16 09:33:49,withdraw,approved,pix,email,ProviderB,2624.04,BRL,1164,
1574,2748,2025-10-25 11:23:00,deposit,approved,pix,crm,ProviderC,279.42,BRL,12,
1575,6469,2025-12-30 07:25:43,withdraw,approved,pix,app,ProviderB,3662.07,BRL,681,
1576,1050,2026-01-13 07:54:58,withdraw,pending,card,app,ProviderB,436.73,BRL,652,
1577,2161,2025-11-25 17:31:44,deposit,approved,pix,email,ProviderC,199.96,BRL,29,
1578,6618,2025-11-15 07:58:20,deposit,approved,pix,app,ProviderB,298.16,BRL,18,
1579,2204,2025-10-20 04:51:07,deposit,approved,pix,chat,ProviderB,1532.58,BRL,9,
1580,3130,2025-11-08 03:05:29,deposit,approved,pix,email,ProviderC,1502.25,BRL,12,
1581,7479,2025-09-23 17:04:14,withdraw,approved,pix,app,ProviderC,2708.5,BRL,1184,
1582,1690,2025-10-08 05:20:34,deposit,denied,pix,crm,ProviderC,181.95,BRL,30,KYC pendente
1583,7328,2025-12-05 20:02:33,deposit,approved,pix,crm,ProviderB,1342.76,BRL,14,
1584,6829,2025-10-23 15:56:46,deposit,approved,pix,email,ProviderC,1067.54,BRL,13,
1585,3336,2025-10-10 16:56:27,deposit,approved,card,app,ProviderB,612.46,BRL,39,
1586,9647,2025-09-27 10:01:31,withdraw,pending,pix,crm,ProviderB,426.7,BRL,787,
1587,1755,2026-01-04 10:32:52,deposit,approved,pix,app,ProviderC,1007.42,BRL,20,
1588,9313,2025-11-30 12:58:00,deposit,approved,pix,crm,ProviderC,567.55,BRL,17,
1589,5181,2025-11-14 01:46:39,withdraw,approved,bank_transfer,app,ProviderC,1825.89,BRL,168,
1590,8474,2026-01-08 19:03:55,withdraw,approved,bank_transfer,email,ProviderA,2869.25,BRL,477,
1591,5823,2026-01-08 00:38:17,deposit,approved,pix,crm,ProviderB,322.91,BRL,15,
1592,5823,2025-10-26 13:14:02,withdraw,denied,bank_transfer,chat,ProviderB,407.41,BRL,781,Suspeita de fraude
1593,2928,2025-09-24 01:01:24,deposit,approved,pix,app,ProviderA,1806.8,BRL,12,
1594,9519,2025-10-31 12:13:03,deposit,approved,bank_transfer,chat,ProviderC,392.74,BRL,10,
1595,5664,2025-12-29 14:21:58,withdraw,denied,bank_transfer,crm,ProviderC,485.77,BRL,993,Suspeita de fraude
1596,7655,2026-01-07 13:01:05,withdraw,approved,pix,chat,ProviderC,1962.68,BRL,325,
1597,6647,2025-11-10 05:50:54,deposit,approved,pix,app,ProviderA,158.42,BRL,4,
1598,4117,2025-12-11 07:06:27,deposit,approved,card,chat,ProviderB,163.26,BRL,10,
1599,4942,2025-10-26 20:59:39,deposit,approved,pix,chat,ProviderC,1087.05,BRL,25,
1600,8838,2025-09-27 11:03:06,withdraw,approved,bank_transfer,chat,ProviderC,3145.66,BRL,15,
1601,9255,2025-12-04 04:13:28,deposit,approved,pix,app,ProviderA,127.31,BRL,4,
1602,5575,2025-09-24 12:47:20,withdraw,approved,pix,crm,ProviderA,254.31,BRL,593,
1603,8263,2025-12-07 18:27:46,deposit,approved,card,chat,ProviderA,1079.78,BRL,19,
1604,8253,2025-11-12 21:58:56,deposit,approved,card,app,ProviderA,347.54,BRL,12,
1605,3247,2025-12-06 21:09:24,withdraw,approved,pix,chat,ProviderA,2632.08,BRL,512,
1606,2094,2025-12-20 15:40:06,withdraw,approved,bank_transfer,chat,ProviderB,3648.9,BRL,245,
1607,3173,2025-10-27 12:02:10,deposit,denied,pix,crm,ProviderA,268.3,BRL,10,Falha no provedor
1608,8606,2025-12-06 12:16:11,deposit,approved,pix,crm,ProviderA,173.94,BRL,28,
1609,4898,2025-10-21 07:26:16,deposit,approved,pix,app,ProviderB,20.08,BRL,38,
1610,4119,2026-01-03 15:05:20,deposit,approved,pix,crm,ProviderC,736.73,BRL,4,
1611,1782,2026-01-12 15:31:31,deposit,approved,bank_transfer,email,ProviderC,113.76,BRL,12,
1612,4874,2025-10-07 22:29:47,withdraw,approved,pix,crm,ProviderA,1331.77,BRL,655,
1613,9411,2025-10-10 14:39:08,deposit,approved,bank_transfer,app,ProviderA,1479.86,BRL,7,
1614,2676,2025-12-24 00:55:33,withdraw,approved,pix,chat,ProviderB,3418.5,BRL,243,
1615,4831,2025-11-24 15:10:29,deposit,approved,pix,app,ProviderA,1003.45,BRL,29,
1616,7691,2025-12-28 15:29:32,withdraw,approved,card,email,ProviderB,588.32,BRL,217,
1617,2949,2026-01-11 21:08:51,deposit,approved,pix,app,ProviderB,694.72,BRL,22,
1618,6981,2025-12-07 05:51:01,deposit,approved,card,crm,ProviderA,657.53,BRL,11,
1619,3608,2025-10-22 18:39:29,withdraw,approved,pix,email,ProviderC,596.99,BRL,355,
1620,5340,2025-11-23 15:28:11,deposit,approved,pix,crm,ProviderA,686.83,BRL,6,
1621,1646,2026-01-08 09:17:33,deposit,approved,pix,app,ProviderC,204.97,BRL,16,
1622,3594,2026-01-15 19:59:02,deposit,approved,card,crm,ProviderB,690.8,BRL,33,
1623,9312,2025-11-03 04:57:36,withdraw,pending,pix,email,ProviderB,2173.7,BRL,614,
1624,5645,2026-01-15 23:33:59,withdraw,approved,pix,crm,ProviderC,1603.12,BRL,588,
1625,3933,2025-09-26 12:51:23,withdraw,approved,pix,email,ProviderB,2315.2,BRL,500,
1626,8405,2026-01-02 07:11:58,deposit,approved,pix,crm,ProviderC,1070.58,BRL,25,
1627,9879,2025-12-18 04:19:35,withdraw,approved,pix,app,ProviderB,1543.39,BRL,586,
1628,9092,2025-10-19 11:18:58,withdraw,pending,pix,chat,ProviderC,3036.66,BRL,73,
1629,7040,2025-09-19 17:04:10,withdraw,approved,pix,chat,ProviderA,1228.23,BRL,250,
1630,1627,2025-12-04 08:16:13,withdraw,approved,pix,app,ProviderB,1173.27,BRL,137,
1631,9578,2025-11-25 02:47:50,withdraw,approved,pix,chat,ProviderA,3131.97,BRL,552,
1632,9727,2026-01-16 07:17:26,deposit,approved,pix,chat,ProviderB,374.98,BRL,28,
1633,6573,2025-10-27 08:46:14,withdraw,approved,bank_transfer,crm,ProviderC,1723.56,BRL,243,
1634,6625,2025-11-24 04:41:26,deposit,approved,bank_transfer,chat,ProviderA,980.94,BRL,37,
1635,2674,2025-11-01 14:59:33,withdraw,approved,pix,email,ProviderC,3235.19,BRL,1311,
1636,9502,2025-12-04 13:13:58,deposit,approved,pix,app,ProviderC,463.83,BRL,12,
1637,5287,2025-11-20 19:23:02,deposit,approved,card,email,ProviderC,1044.54,BRL,7,
1638,8884,2025-12-28 01:33:26,withdraw,approved,pix,crm,ProviderA,2961.49,BRL,168,
1639,4443,2025-11-10 20:16:23,deposit,approved,pix,email,ProviderB,1120.94,BRL,4,
1640,6998,2025-11-22 05:31:11,deposit,approved,pix,chat,ProviderB,272.47,BRL,7,
1641,6198,2025-12-30 10:28:53,withdraw,approved,bank_transfer,app,ProviderB,379.23,BRL,1160,
1642,1576,2025-10-10 18:29:01,withdraw,approved,bank_transfer,crm,ProviderB,883.05,BRL,177,
1643,8831,2025-12-30 06:44:08,withdraw,approved,pix,chat,ProviderA,1468.88,BRL,327,
1644,7817,2025-10-16 03:47:06,deposit,approved,pix,app,ProviderC,1507.53,BRL,10,
1645,3264,2025-12-15 22:08:38,withdraw,approved,pix,chat,ProviderB,1697.43,BRL,307,
1646,6199,2025-11-24 12:22:20,deposit,approved,pix,email,ProviderB,1000.34,BRL,28,
1647,8014,2025-11-17 17:17:10,deposit,pending,bank_transfer,crm,ProviderA,1603.63,BRL,3,
1648,2191,2025-11-18 04:00:10,deposit,denied,pix,chat,ProviderA,467.82,BRL,5,Conta bancaria invalida
1649,1553,2025-10-03 00:42:45,withdraw,approved,pix,app,ProviderB,672.57,BRL,597,
1650,7321,2025-11-13 17:07:58,withdraw,approved,bank_transfer,app,ProviderB,940.28,BRL,1342,
1651,5795,2025-11-01 17:00:44,deposit,approved,card,app,ProviderA,530.85,BRL,6,
1652,5717,2025-12-28 15:33:22,deposit,approved,pix,email,ProviderC,1761.45,BRL,36,
1653,3190,2025-10-23 03:40:10,withdraw,approved,bank_transfer,crm,ProviderA,2369.88,BRL,92,
1654,7179,2025-09-20 23:02:02,withdraw,approved,pix,crm,ProviderC,2029.24,BRL,968,
1655,6652,2025-12-23 15:25:50,deposit,approved,pix,app,ProviderB,227.42,BRL,6,
1656,6735,2025-10-06 11:53:47,deposit,approved,pix,chat,ProviderC,880.75,BRL,10,
1657,6331,2025-11-10 03:56:45,deposit,approved,pix,crm,ProviderC,610.37,BRL,4,
1658,3976,2026-01-05 02:54:46,deposit,approved,pix,crm,ProviderC,315.0,BRL,36,
1659,4049,2025-12-17 08:34:13,deposit,denied,pix,chat,ProviderA,918.71,BRL,33,Dados divergentes
1660,3804,2026-01-07 15:50:45,deposit,denied,pix,app,ProviderB,1418.58,BRL,23,Conta bancaria invalida
1661,6326,2025-11-04 11:07:35,withdraw,approved,pix,chat,ProviderA,1748.76,BRL,680,
1662,9078,2025-11-18 09:41:20,deposit,approved,pix,app,ProviderB,343.76,BRL,26,
1663,2908,2026-01-08 11:16:31,withdraw,approved,bank_transfer,app,ProviderC,1026.74,BRL,404,
1664,6424,2026-01-08 11:16:23,deposit,approved,pix,crm,ProviderB,242.45,BRL,31,
1665,3265,2025-10-31 04:26:11,withdraw,approved,bank_transfer,email,ProviderC,1527.78,BRL,514,
1666,3207,2025-09-25 00:52:24,deposit,approved,card,crm,ProviderC,1162.06,BRL,12,
1667,8628,2025-10-23 05:29:54,deposit,approved,pix,app,ProviderC,100.79,BRL,15,
1668,9426,2025-10-30 11:25:10,deposit,approved,card,email,ProviderC,928.85,BRL,8,
1669,4871,2025-09-27 10:28:21,withdraw,pending,pix,email,ProviderC,655.26,BRL,611,
1670,2533,2025-10-02 11:30:16,deposit,approved,card,chat,ProviderC,436.85,BRL,6,
1671,5960,2026-01-11 13:04:32,withdraw,approved,pix,crm,ProviderC,2564.67,BRL,256,
1672,2354,2025-10-27 16:59:42,deposit,approved,pix,app,ProviderA,1425.09,BRL,18,
1673,4395,2025-09-28 23:39:21,deposit,approved,card,crm,ProviderC,828.7,BRL,29,
1674,2899,2025-10-16 16:45:55,deposit,approved,pix,crm,ProviderA,118.22,BRL,12,
1675,9669,2026-01-17 11:48:52,deposit,approved,pix,email,ProviderA,979.57,BRL,34,
1676,9784,2026-01-08 15:11:26,deposit,approved,pix,chat,ProviderC,261.83,BRL,6,
1677,2645,2025-10-09 16:58:03,withdraw,approved,bank_transfer,chat,ProviderC,514.97,BRL,57,
1678,3205,2025-10-16 21:18:52,withdraw,approved,bank_transfer,email,ProviderA,3641.04,BRL,264,
1679,7234,2026-01-12 10:08:53,withdraw,denied,bank_transfer,email,ProviderC,632.61,BRL,94,Falha no provedor
1680,3100,2025-10-31 06:12:43,withdraw,approved,pix,email,ProviderA,2406.6,BRL,541,
1681,6882,2025-12-16 16:34:26,deposit,approved,pix,app,ProviderB,184.15,BRL,16,
1682,3558,2025-10-14 21:25:03,withdraw,approved,pix,crm,ProviderA,682.61,BRL,1301,
1683,5553,2026-01-16 20:38:12,deposit,approved,pix,app,ProviderA,229.32,BRL,18,
1684,7755,2025-10-06 03:53:19,withdraw,approved,bank_transfer,crm,ProviderB,1331.97,BRL,139,
1685,4634,2025-11-09 06:39:19,deposit,approved,pix,crm,ProviderA,1580.29,BRL,29,
1686,9132,2025-09-22 20:35:34,deposit,approved,bank_transfer,app,ProviderB,801.62,BRL,24,
1687,7094,2025-11-18 10:36:41,deposit,approved,pix,email,ProviderA,812.24,BRL,28,
1688,8113,2025-10-10 05:59:43,deposit,approved,card,app,ProviderA,203.01,BRL,3,
1689,4765,2025-12-28 10:17:07,withdraw,approved,pix,app,ProviderA,444.34,BRL,360,
1690,7000,2025-12-28 20:03:27,deposit,approved,pix,crm,ProviderA,106.59,BRL,6,
1691,7694,2025-10-01 09:22:43,withdraw,approved,pix,crm,ProviderB,1437.42,BRL,231,
1692,9061,2025-09-28 20:46:31,deposit,approved,pix,email,ProviderA,1163.57,BRL,26,
1693,9711,2025-09-24 09:32:57,withdraw,denied,pix,email,ProviderB,161.29,BRL,648,Suspeita de fraude
1694,6468,2025-12-24 22:21:28,deposit,approved,pix,crm,ProviderA,90.61,BRL,20,
1695,8156,2025-12-13 22:07:35,deposit,approved,card,app,ProviderC,1459.7,BRL,4,
1696,1943,2025-10-16 10:10:48,deposit,pending,pix,crm,ProviderB,939.66,BRL,12,
1697,2908,2025-11-22 17:28:35,deposit,approved,pix,crm,ProviderC,818.44,BRL,18,
1698,4865,2025-11-07 13:53:58,deposit,approved,card,email,ProviderA,100.42,BRL,34,
1699,6188,2025-11-19 18:14:39,deposit,approved,crypto,crm,ProviderC,324.13,BRL,3,
1700,7471,2025-11-16 09:04:11,withdraw,denied,pix,app,ProviderC,2108.62,BRL,484,Suspeita de fraude
1701,7792,2025-10-28 03:51:33,withdraw,approved,pix,crm,ProviderB,1436.73,BRL,513,
